workspace_id,client_name,created_at,total_forms,active_forms,inactive_forms,multi_step_forms,forms_with_payments,forms_with_esignature,forms_with_upload,submissions,billing_cycle,source_system,last_refresh_utc
9cc34575-d4c3-48f8-a0c9-347224c3f082,westvalleyschool,2025-02-12T16:56:27.691310+00:00,17,0,17,0,17,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
cbc37cef-401d-4869-9a47-cb5a12d823ad,spencerport,2025-02-12T16:45:29.323470+00:00,16,2,14,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
2d31ab31-e1cb-48d3-bac2-0f5ca169783d,wcsdk12,2025-02-12T16:55:24.736748+00:00,16,16,0,0,16,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
ef80623a-3f58-4980-a12d-6621fc8034ce,bastrop,2025-02-10T16:06:33.708768+00:00,15,1,14,2,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
31d17ffa-74a4-43d9-9d20-965fa6f57172,casscity,2025-02-12T15:56:49.115813+00:00,15,4,11,2,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
365577ab-7a85-46f6-abc6-1981ec49ce79,fairfieldpaschools,2025-02-12T16:08:47.944156+00:00,15,0,15,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
6d732853-cc61-4f98-bc48-7fba4c293af2,firestonecharteracademy,2025-02-12T16:09:21.811164+00:00,15,2,13,4,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
543e7cc6-ea18-40d1-b83d-6a568e3d5ace,franklinsquareufsd,2025-02-12T16:10:09.351682+00:00,15,0,15,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
1447536a-d79b-448e-b176-af722622e954,ghsfootball,2025-02-12T16:11:39.277065+00:00,15,0,15,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
3ce81231-17d6-4ad6-a841-61be8b790701,nicolet,2025-02-12T16:31:00.938033+00:00,15,1,14,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
5b2f52fd-e48e-476a-8ffd-cb282f9d32f5,wisd,2025-02-12T16:57:37.615197+00:00,15,1,14,0,15,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
39675bad-e3f1-4c37-bdb3-21fef2965ada,rqs,2025-02-12T16:40:09.929925+00:00,14,7,7,2,14,0,2,1,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
3fc62e5f-d43f-4c48-b67b-46fa7fb71660,clarinda,2025-02-12T16:00:11.434096+00:00,14,0,14,0,14,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
58b2fb01-0e58-4100-818c-f0b9a185ed60,libertyk12,2025-02-12T16:22:50.645052+00:00,14,0,14,0,14,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
1e8bea54-f6db-4d6c-8c50-58a2249fc5e7,newton,2025-02-12T16:30:41.791021+00:00,14,0,14,0,14,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
ea2cd595-9cc6-45e1-acb8-2366b54db990,philadelphiaperformingartsk5,2025-02-12T16:35:31.748407+00:00,14,1,13,0,14,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
61e56b59-5a42-4fe2-81cc-10ca333266e6,scfschools,2025-02-12T16:41:53.352584+00:00,14,0,14,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
e42d9430-26d9-40fe-acee-cf2fbf1bea43,aalinc,2025-02-10T16:02:31.500969+00:00,13,2,11,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
2ef48686-1286-4105-84cb-419bb3af7918,arlington,2025-02-10T16:04:43.242344+00:00,13,0,13,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
47559754-8c1b-4192-be01-c58c4ac482e4,boydisd,2025-02-12T15:53:49.655360+00:00,13,1,12,0,13,1,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
d06fda8f-43bc-4c78-96be-64990ef034c3,cheathamcountyschools,2025-02-12T15:58:34.610133+00:00,13,2,11,4,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
493564f3-e64c-4818-8497-74c7675d9d23,go2rose,2025-02-12T16:12:09.087756+00:00,13,12,1,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
fc3d3dda-8100-4e38-8d4a-1e4c8bde030a,lasdk12,2025-02-12T16:21:25.873009+00:00,13,7,6,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
d93ed94a-7857-4417-aa40-f4ec570a5adc,lcmswest,2025-02-12T16:21:54.670450+00:00,13,0,13,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
10518e21-516d-4546-828a-f612b12aeec0,logrog,2025-02-12T16:23:32.160490+00:00,13,0,13,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
da9858b3-a021-425d-84af-9f7d55435562,sab,2025-02-12T16:40:25.218478+00:00,13,1,12,0,13,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
8167a129-caf6-4647-ad96-c0ba0df7f379,waterforduhs,2025-02-12T16:54:56.238783+00:00,13,3,10,0,12,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
55055ef8-5f36-4557-bb0c-fb06c429a60f,cabot,2025-02-12T15:55:29.434713+00:00,12,1,11,1,12,1,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
53bfe640-8294-4918-85cf-95cdf88f50f0,franklinssd,2025-02-12T16:10:11.626820+00:00,12,6,6,0,12,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
0474b24a-3dfb-4a20-b465-1d5c75cff387,highlandparktest,2026-04-02T13:17:30.377243+00:00,12,12,0,10,5,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
38919215-27b1-44fd-a81d-69fbd6424e8f,ozark,2025-02-12T16:33:33.783270+00:00,12,0,12,0,12,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
42a952eb-13dc-4dfa-be6d-1645873cc30d,slhs,2025-02-12T16:44:26.891857+00:00,12,12,0,0,12,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
81b56011-2464-40f8-a904-02dc1a65ec6c,carrollcountyschools,2025-02-12T15:56:28.875160+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
1d979fc4-8c85-49ff-876f-2836a6728799,ccr2,2025-02-12T15:57:19.764425+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
e82ebc2a-700d-4095-b888-420f2d40e30e,dewar,2025-02-12T16:04:36.735540+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
ae24a74d-077a-465a-b0ea-a601d484681a,holyghostlutheran,2025-10-02T19:37:53.449870+00:00,11,5,6,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
bac5830b-c6a6-4541-b567-155d11be7e03,ksusergroup,2025-02-12T16:20:12.529423+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
d22c805a-f1b4-444c-a5e0-6364691ae8e7,lsr7,2025-02-12T16:24:07.578591+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
5edbb78b-48e3-4f6b-8771-41a456171790,ofsd,2025-02-12T16:32:52.520644+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
ab27c0aa-58d1-4ef6-993a-08322f0420da,pawneecityschool,2025-02-12T16:34:01.795961+00:00,11,10,1,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
f5b2a6be-d7b0-49f9-a07a-efbc34d78705,usd470,2025-02-12T16:53:07.258324+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
078876d6-64bf-4854-943d-724914871add,westfieldhs,2025-02-12T16:56:12.667183+00:00,11,0,11,0,11,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
b7f0bcd3-5d73-41bd-9897-d7bc3e4f30c1,aspenridgeprepschool,2025-02-10T16:05:07.916189+00:00,10,0,10,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
2613cf0f-8800-4d7e-be46-2b69300cac3a,bellecreek,2025-02-10T16:07:12.493911+00:00,10,0,10,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
cbee7ef6-9204-4ed6-8890-cb22c961cfd5,benson,2025-02-12T15:52:26.957391+00:00,10,1,9,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
f77aa380-a251-4410-afa1-3e62f2786377,homeoftheshamrocks,2025-02-12T16:15:30.571456+00:00,10,5,5,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
f1fb2e26-6a21-441c-b082-302cc69cd5c4,lincolnshire,2025-02-12T16:23:02.231241+00:00,10,1,9,10,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
6c4c9f41-0e16-4317-9c16-1e8a80f7991f,mabankisd,2025-02-12T16:24:36.715348+00:00,10,1,9,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
0847f223-0416-4b86-acea-b26491522cb6,miramonte,2025-02-12T16:27:23.122477+00:00,10,6,4,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
d02208de-37a9-4d77-a9f5-d7f8d49b1c66,steelcityacademy,2025-02-12T16:46:41.190646+00:00,10,3,7,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
de3159fd-f218-4c88-bd46-7d5872e73b53,umeprep,2025-02-12T16:50:48.411039+00:00,10,2,8,1,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
0c7f6ad1-0c11-4256-a9ca-673adc3f335c,usd230,2025-02-12T16:51:20.716594+00:00,10,0,10,0,10,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
2c662f37-4112-4e8d-b05f-331572982059,fairfieldisd,2025-02-12T16:08:46.094458+00:00,9,5,4,3,9,0,0,3,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
afa940e1-0827-4262-abf9-78f329646964,wlcsd,2025-02-12T16:57:52.022996+00:00,9,1,8,0,8,0,0,1,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
a81f695e-117f-415f-b842-1c0c167a304d,allendaleathletics,2025-02-10T16:03:41.919031+00:00,9,8,1,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
ba563211-cb0a-46d2-972b-82594cd6dbf4,bakeres,2025-02-10T16:06:03.560965+00:00,9,5,4,0,9,5,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
d484e495-c99a-46e9-ab5b-19ae90803ed0,bayfieldk12co,2025-02-10T16:06:41.465913+00:00,9,4,5,1,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
bf6d769e-05a9-4615-88f7-a6900d5274a4,danburyisd,2025-02-12T16:03:36.063977+00:00,9,0,9,1,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
26030dcd-cc9a-4feb-8625-8abee79b4652,Gotham,2025-04-10T18:42:08.257222+00:00,9,9,0,3,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
e454e2bb-4033-4614-af68-ea3236ee8af0,granburyisd,2025-02-12T16:12:35.850842+00:00,9,8,1,3,9,1,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
4bed5bfa-a420-4a35-a7e1-fe58d83e57cf,holycrossgb,2025-08-07T14:44:56.189291+00:00,9,1,8,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
3fb5a5d9-1a38-47db-a9fc-5960c53bfab3,nevadacubs,2025-02-12T16:30:24.257178+00:00,9,0,9,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
cc886f99-738b-468c-ba07-b21864201c2d,pinegrove,2025-02-12T16:35:50.833278+00:00,9,0,9,2,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
f38a4af1-071d-4165-a123-ba27c9beb2b6,rosefield,2025-02-12T16:39:51.398477+00:00,9,3,6,3,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
8dff54b4-9edd-442b-95ef-0583481693b2,uafa,2025-02-12T16:50:29.292715+00:00,9,0,9,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
7514cdc9-a506-42ac-8665-a8646407e306,ucityschools,2025-02-12T16:50:34.925245+00:00,9,1,8,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
cb0cef8c-ecae-45e3-8c38-1df9d2e60ddf,wabash348,2025-02-12T16:54:25.358824+00:00,9,1,8,0,9,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
6d33b98f-cbef-4c00-8a45-ec7f5b2c40fe,smithvilleisd,2026-05-12T17:28:00.996506+00:00,8,8,0,0,8,0,0,2,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
13f6a823-291d-4313-adeb-04a50f3dcf77,braham,2025-02-12T15:53:55.272737+00:00,8,0,8,0,8,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
6e3c9a2d-cf2f-44fe-ab09-6ec1ed117877,chsd218,2025-02-12T15:59:07.474216+00:00,8,1,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
950449f9-60a9-4d96-b977-af8474b1fc9e,kimsdemo,2025-10-24T12:59:09.715639+00:00,8,5,3,3,6,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
a955fbcf-1444-4822-b528-dc9238b80ea9,mvr3,2025-02-12T16:29:27.987932+00:00,8,5,3,0,8,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
6fbf68ab-c7fd-4cfd-9b1d-fb2f2e02737d,pinckney,2025-02-12T16:35:47.099104+00:00,8,4,4,4,8,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
27e72374-6486-4a70-91c3-81e953a24133,thefranklinacademy,2025-02-12T16:49:06.174168+00:00,8,5,3,0,8,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
0ea36b0e-0bab-4e24-b54c-cc825e8fe1cc,csd99,2025-02-12T16:02:04.465102+00:00,7,1,6,1,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
a600e737-4bf0-4e09-a3a4-075084bd7b4d,cumberland,2025-02-12T16:02:17.520410+00:00,7,0,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
13483bc8-fcd3-4a98-8bcf-eb5f17fb524f,dist265,2025-02-12T16:04:57.278624+00:00,7,6,1,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
35aa3178-28b0-4594-aafd-2f669dac85cc,johnsoncreek,2025-02-12T16:18:17.039568+00:00,7,0,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
53cfca23-bf01-4d19-be8b-19f7529ec114,kingswayelem,2025-02-12T16:19:40.855739+00:00,7,0,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
2459940c-469e-4b14-a1dc-293f290d55d3,lchs,2025-02-12T16:21:44.811814+00:00,7,0,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
efeca35d-5c85-4163-8af4-8079676afc03,lpjusd,2025-02-12T16:24:03.439003+00:00,7,1,6,0,6,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
b73751dd-75b2-43c1-bc78-32b1f4bd9858,meridiantechnicalcharter,2025-02-12T16:26:29.133976+00:00,7,0,7,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
0a3fb8d5-44d2-4609-ad73-15047ce2de42,pgisd,2025-02-12T16:35:25.922400+00:00,7,6,1,3,7,3,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
06d8a79c-5006-4e28-a57a-569d1cf6c558,philadelphiaperformingarts,2025-02-12T16:35:29.690381+00:00,7,1,6,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
1c47f49c-0601-4c11-80fd-83acd8c1a130,platteville,2025-02-12T16:36:26.076729+00:00,7,2,5,0,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
e1d1130c-4e24-44ee-ba0d-87f2c179a6f9,saginawisd,2025-02-12T16:40:34.948826+00:00,7,3,4,1,7,0,0,0,2026-07-03..2026-08-03,Feathery,2026-07-03T15:50:20.642Z
